Timestamp,Temperature (C),Relative humidity (%),Pressure (Pa)
2016-04-12 08:15:33, 24.6, 42.0, 0.0
2016-04-12 08:20:33, 24.0, 42.7, 0.0
2016-04-12 08:25:33, 23.7, 43.6, 0.0
2016-04-12 08:30:33, 23.5, 43.7, 0.0
2016-04-12 08:35:33, 23.5, 43.9, 0.0
2016-04-12 08:40:33, 23.4, 44.1, 0.0
2016-04-12 08:45:33, 23.5, 44.0, 0.0
2016-04-12 08:50:33, 23.5, 44.1, 0.0
2016-04-12 08:55:33, 23.5, 44.1, 0.0
2016-04-12 09:00:33, 23.5, 44.2, 0.0
2016-04-12 09:05:33, 23.5, 44.1, 0.0
2016-04-12 09:10:33, 23.5, 44.1, 0.0
2016-04-12 09:15:33, 23.5, 44.0, 0.0
2016-04-12 09:20:33, 23.5, 44.0, 0.0
2016-04-12 09:25:33, 23.6, 43.9, 0.0
2016-04-12 09:30:33, 23.6, 44.2, 0.0
2016-04-12 09:35:33, 23.6, 44.4, 0.0
2016-04-12 09:40:33, 23.6, 44.5, 0.0
2016-04-12 09:45:33, 23.6, 44.9, 0.0
2016-04-12 09:50:33, 23.7, 45.2, 0.0
2016-04-12 09:55:33, 23.7, 45.4, 0.0
2016-04-12 10:00:33, 23.7, 45.8, 0.0
2016-04-12 10:05:33, 23.7, 46.0, 0.0
2016-04-12 10:10:33, 23.8, 46.2, 0.0
2016-04-12 10:15:33, 23.8, 46.6, 0.0
2016-04-12 10:20:33, 23.7, 46.8, 0.0
2016-04-12 10:25:33, 23.7, 47.1, 0.0
2016-04-12 10:30:33, 23.7, 47.4, 0.0
2016-04-12 10:35:33, 23.6, 47.9, 0.0
2016-04-12 10:40:33, 23.6, 48.1, 0.0
2016-04-12 10:45:33, 23.5, 48.6, 0.0
2016-04-12 10:50:33, 23.4, 49.1, 0.0
2016-04-12 10:55:33, 23.4, 49.5, 0.0
2016-04-12 11:00:33, 23.3, 49.9, 0.0
2016-04-12 11:05:33, 23.3, 50.2, 0.0
2016-04-12 11:10:33, 23.3, 50.4, 0.0
2016-04-12 11:15:33, 23.3, 50.4, 0.0
2016-04-12 11:20:33, 23.2, 50.6, 0.0
2016-04-12 11:25:33, 23.2, 50.7, 0.0
2016-04-12 11:30:33, 23.2, 50.9, 0.0
2016-04-12 11:35:33, 23.2, 51.0, 0.0
2016-04-12 11:40:33, 23.2, 51.1, 0.0
2016-04-12 11:45:33, 23.1, 51.3, 0.0
2016-04-12 11:50:33, 23.1, 51.5, 0.0
2016-04-12 11:55:33, 23.1, 51.7, 0.0
2016-04-12 12:00:33, 23.1, 51.8, 0.0
2016-04-12 12:05:33, 23.1, 51.9, 0.0
2016-04-12 12:10:33, 23.2, 51.9, 0.0
2016-04-12 12:15:33, 23.2, 52.0, 0.0
2016-04-12 12:20:33, 23.3, 52.0, 0.0
2016-04-12 12:25:33, 23.3, 51.9, 0.0
2016-04-12 12:30:33, 23.3, 51.9, 0.0
2016-04-12 12:35:33, 23.3, 52.0, 0.0
2016-04-12 12:40:33, 23.3, 52.3, 0.0
2016-04-12 12:45:33, 23.3, 52.3, 0.0
2016-04-12 12:50:33, 23.3, 52.2, 0.0
2016-04-12 12:55:33, 23.3, 52.3, 0.0
2016-04-12 13:00:33, 23.3, 52.3, 0.0
2016-04-12 13:05:33, 23.3, 52.6, 0.0
2016-04-12 13:10:33, 23.4, 52.4, 0.0
2016-04-12 13:15:33, 23.4, 52.5, 0.0
2016-04-12 13:20:33, 23.5, 52.5, 0.0
2016-04-12 13:25:33, 23.5, 52.1, 0.0
2016-04-12 13:30:33, 23.5, 50.2, 0.0
2016-04-12 13:35:33, 23.4, 48.9, 0.0
2016-04-12 13:40:33, 23.4, 48.1, 0.0
2016-04-12 13:45:33, 23.3, 47.4, 0.0
2016-04-12 13:50:33, 23.2, 46.8, 0.0
2016-04-12 13:55:33, 23.2, 46.5, 0.0
2016-04-12 14:00:33, 23.1, 46.1, 0.0
2016-04-12 14:05:33, 23.1, 46.1, 0.0
2016-04-12 14:10:33, 23.1, 45.7, 0.0
2016-04-12 14:15:33, 23.1, 45.6, 0.0
2016-04-12 14:20:33, 23.0, 45.1, 0.0
2016-04-12 14:25:33, 23.0, 44.7, 0.0
2016-04-12 14:30:34, 23.0, 44.8, 0.0
2016-04-12 14:35:34, 23.0, 44.2, 0.0
2016-04-12 14:40:35, 23.0, 44.2, 0.0
2016-04-12 14:45:35, 23.1, 43.7, 0.0
2016-04-12 14:50:36, 23.1, 43.7, 0.0
2016-04-12 14:55:36, 23.1, 43.2, 0.0
2016-04-12 15:00:36, 23.1, 43.2, 0.0
2016-04-12 15:05:36, 23.1, 43.2, 0.0
2016-04-12 15:10:36, 23.2, 43.0, 0.0
2016-04-12 15:15:36, 23.2, 43.0, 0.0
2016-04-12 15:20:36, 23.2, 43.3, 0.0
2016-04-12 15:25:36, 23.2, 43.1, 0.0
2016-04-12 15:30:36, 23.2, 43.1, 0.0
2016-04-12 15:35:36, 23.2, 43.0, 0.0
2016-04-12 15:40:36, 23.2, 43.2, 0.0
2016-04-12 15:45:36, 23.1, 43.0, 0.0
2016-04-12 15:50:36, 23.1, 42.9, 0.0
2016-04-12 15:55:36, 23.1, 42.9, 0.0
2016-04-12 16:00:36, 23.1, 42.7, 0.0
2016-04-12 16:05:36, 23.1, 42.6, 0.0
2016-04-12 16:10:36, 23.1, 42.6, 0.0
2016-04-12 16:15:36, 23.1, 42.5, 0.0
2016-04-12 16:20:36, 23.1, 42.3, 0.0
2016-04-12 16:25:36, 23.1, 42.0, 0.0
2016-04-12 16:30:36, 23.1, 42.1, 0.0
2016-04-12 16:35:36, 23.1, 41.8, 0.0
2016-04-12 16:40:36, 23.1, 41.4, 0.0
2016-04-12 16:45:36, 23.1, 41.1, 0.0
2016-04-12 16:50:36, 23.0, 41.1, 0.0
2016-04-12 16:55:36, 23.0, 41.0, 0.0
2016-04-12 17:00:36, 23.0, 40.8, 0.0
2016-04-12 17:05:36, 23.0, 40.8, 0.0
2016-04-12 17:10:36, 23.0, 40.5, 0.0
2016-04-12 17:15:36, 23.0, 40.5, 0.0
2016-04-12 17:20:36, 22.9, 40.3, 0.0
2016-04-12 17:25:36, 22.9, 40.2, 0.0
2016-04-12 17:30:36, 22.9, 40.1, 0.0
2016-04-12 17:35:36, 22.9, 39.9, 0.0
2016-04-12 17:40:36, 22.9, 39.9, 0.0
2016-04-12 17:45:36, 22.9, 39.6, 0.0
2016-04-12 17:50:36, 22.9, 39.4, 0.0
2016-04-12 17:55:36, 22.9, 39.4, 0.0
2016-04-12 18:00:36, 22.9, 39.2, 0.0
2016-04-12 18:05:36, 22.9, 39.0, 0.0
2016-04-12 18:10:36, 22.9, 38.7, 0.0
2016-04-12 18:15:36, 23.0, 38.7, 0.0
2016-04-12 18:20:36, 23.2, 38.7, 0.0
2016-04-12 18:25:36, 23.3, 38.7, 0.0
2016-04-12 18:30:36, 23.4, 38.6, 0.0
2016-04-12 18:35:36, 23.5, 38.6, 0.0
2016-04-12 18:40:36, 23.6, 38.4, 0.0
2016-04-12 18:45:36, 23.7, 38.5, 0.0
2016-04-12 18:50:36, 23.8, 38.4, 0.0
2016-04-12 18:55:36, 23.8, 38.4, 0.0
2016-04-12 19:00:36, 23.9, 38.4, 0.0
2016-04-12 19:05:36, 23.9, 38.4, 0.0
2016-04-12 19:10:36, 23.9, 38.4, 0.0
2016-04-12 19:15:36, 24.0, 38.4, 0.0
2016-04-12 19:20:36, 24.0, 38.3, 0.0
2016-04-12 19:25:36, 24.0, 38.3, 0.0
2016-04-12 19:30:36, 24.1, 38.3, 0.0
2016-04-12 19:35:36, 24.1, 38.3, 0.0
2016-04-12 19:40:36, 24.1, 38.3, 0.0
2016-04-12 19:45:36, 24.1, 38.3, 0.0
2016-04-12 19:50:36, 24.1, 38.3, 0.0
2016-04-12 19:55:36, 24.1, 38.2, 0.0
2016-04-12 20:00:36, 24.1, 38.2, 0.0
2016-04-12 20:05:36, 24.1, 38.2, 0.0
2016-04-12 20:10:36, 24.1, 38.2, 0.0
2016-04-12 20:15:36, 24.1, 38.2, 0.0
2016-04-12 20:20:36, 24.1, 38.2, 0.0
2016-04-12 20:25:36, 24.1, 38.1, 0.0
2016-04-12 20:30:36, 24.1, 38.1, 0.0
2016-04-12 20:35:36, 24.1, 38.0, 0.0
2016-04-12 20:40:36, 24.1, 38.0, 0.0
2016-04-12 20:45:36, 24.1, 38.0, 0.0
2016-04-12 20:50:36, 24.1, 37.9, 0.0
2016-04-12 20:55:36, 24.1, 37.9, 0.0
2016-04-12 21:00:36, 24.1, 37.9, 0.0
2016-04-12 21:05:36, 24.1, 37.9, 0.0
2016-04-12 21:10:36, 24.1, 37.9, 0.0
2016-04-12 21:15:36, 24.1, 37.9, 0.0
2016-04-12 21:20:36, 24.2, 37.9, 0.0
2016-04-12 21:25:36, 24.1, 37.7, 0.0
2016-04-12 21:30:36, 24.1, 37.5, 0.0
2016-04-12 21:35:36, 24.1, 37.4, 0.0
2016-04-12 21:40:36, 24.2, 37.4, 0.0
2016-04-12 21:45:36, 24.2, 37.3, 0.0
2016-04-12 21:50:36, 24.2, 37.4, 0.0
2016-04-12 21:55:36, 24.2, 37.3, 0.0
2016-04-12 22:00:36, 24.2, 37.3, 0.0
2016-04-12 22:05:36, 24.2, 37.1, 0.0
2016-04-12 22:10:36, 24.1, 37.1, 0.0
2016-04-12 22:15:36, 24.1, 37.3, 0.0
2016-04-12 22:20:36, 24.0, 37.4, 0.0
2016-04-12 22:25:36, 24.0, 37.5, 0.0
2016-04-12 22:30:36, 23.9, 37.4, 0.0
2016-04-12 22:35:36, 23.9, 37.4, 0.0
2016-04-12 22:40:36, 23.9, 37.3, 0.0
2016-04-12 22:45:36, 23.9, 37.3, 0.0
2016-04-12 22:50:36, 23.8, 37.2, 0.0
2016-04-12 22:55:36, 23.8, 37.2, 0.0
2016-04-12 23:00:36, 23.8, 37.2, 0.0
2016-04-12 23:05:36, 23.8, 37.1, 0.0
2016-04-12 23:10:36, 23.8, 37.2, 0.0
2016-04-12 23:15:36, 23.8, 37.2, 0.0
2016-04-12 23:20:36, 23.8, 37.2, 0.0
2016-04-12 23:25:36, 23.7, 37.1, 0.0
2016-04-12 23:30:36, 23.7, 37.1, 0.0
2016-04-12 23:35:36, 23.7, 37.0, 0.0
2016-04-12 23:40:36, 23.7, 36.9, 0.0
2016-04-12 23:45:36, 23.7, 36.8, 0.0
2016-04-12 23:50:36, 23.7, 36.9, 0.0
2016-04-12 23:55:36, 23.7, 37.0, 0.0
2016-04-13 00:00:36, 23.7, 36.9, 0.0
2016-04-13 00:05:36, 23.7, 36.8, 0.0
2016-04-13 00:10:36, 23.7, 36.8, 0.0
2016-04-13 00:15:36, 23.7, 36.6, 0.0
2016-04-13 00:20:36, 23.7, 36.6, 0.0
2016-04-13 00:25:36, 23.7, 36.6, 0.0
2016-04-13 00:30:36, 23.6, 36.6, 0.0
2016-04-13 00:35:37, 23.6, 36.6, 0.0
2016-04-13 00:40:37, 23.6, 36.6, 0.0
2016-04-13 00:45:38, 23.6, 36.6, 0.0
2016-04-13 00:50:38, 23.6, 36.4, 0.0
2016-04-13 00:55:38, 23.6, 36.4, 0.0
2016-04-13 01:00:38, 23.6, 36.3, 0.0
2016-04-13 01:05:38, 23.6, 36.3, 0.0
2016-04-13 01:10:38, 23.6, 36.2, 0.0
2016-04-13 01:15:38, 23.6, 36.2, 0.0
2016-04-13 01:20:38, 23.6, 36.2, 0.0
2016-04-13 01:25:38, 23.6, 36.2, 0.0
2016-04-13 01:30:38, 23.6, 36.2, 0.0
2016-04-13 01:35:38, 23.6, 36.1, 0.0
2016-04-13 01:40:38, 23.6, 36.0, 0.0
2016-04-13 01:45:38, 23.6, 36.0, 0.0
2016-04-13 01:50:38, 23.6, 35.9, 0.0
2016-04-13 01:55:38, 23.6, 35.8, 0.0
2016-04-13 02:00:38, 23.6, 35.8, 0.0
2016-04-13 02:05:38, 23.6, 35.7, 0.0
2016-04-13 02:10:38, 23.6, 35.7, 0.0
2016-04-13 02:15:38, 23.6, 35.7, 0.0
2016-04-13 02:20:38, 23.6, 35.6, 0.0
2016-04-13 02:25:38, 23.6, 35.6, 0.0
2016-04-13 02:30:38, 23.6, 35.6, 0.0
2016-04-13 02:35:38, 23.7, 35.5, 0.0
2016-04-13 02:40:38, 23.7, 35.4, 0.0
2016-04-13 02:45:38, 23.7, 35.4, 0.0
2016-04-13 02:50:38, 23.7, 35.3, 0.0
2016-04-13 02:55:38, 23.7, 35.3, 0.0
2016-04-13 03:00:38, 23.7, 35.2, 0.0
2016-04-13 03:05:38, 23.7, 35.2, 0.0
2016-04-13 03:10:38, 23.7, 35.2, 0.0
2016-04-13 03:15:38, 23.7, 35.1, 0.0
2016-04-13 03:20:38, 23.7, 35.1, 0.0
2016-04-13 03:25:38, 23.7, 35.0, 0.0
2016-04-13 03:30:38, 23.7, 35.0, 0.0
2016-04-13 03:35:38, 23.8, 35.0, 0.0
2016-04-13 03:40:38, 23.8, 34.9, 0.0
2016-04-13 03:45:38, 23.8, 34.8, 0.0
2016-04-13 03:50:38, 23.8, 34.8, 0.0
2016-04-13 03:55:38, 23.8, 34.7, 0.0
2016-04-13 04:00:38, 23.8, 34.6, 0.0
2016-04-13 04:05:38, 23.8, 34.6, 0.0
2016-04-13 04:10:38, 23.8, 34.5, 0.0
2016-04-13 04:15:38, 23.8, 34.0, 0.0
2016-04-13 04:20:38, 23.8, 31.8, 0.0
2016-04-13 04:25:38, 23.6, 30.5, 0.0
2016-04-13 04:30:38, 23.2, 30.5, 0.0
2016-04-13 04:35:38, 22.9, 30.3, 0.0
2016-04-13 04:40:38, 22.7, 30.4, 0.0
2016-04-13 04:45:38, 22.5, 30.2, 0.0
2016-04-13 04:50:38, 22.4, 30.4, 0.0
2016-04-13 04:55:38, 22.4, 30.7, 0.0
2016-04-13 05:00:38, 22.4, 30.8, 0.0
2016-04-13 05:05:38, 22.5, 30.6, 0.0
2016-04-13 05:10:38, 22.4, 30.2, 0.0
2016-04-13 05:15:38, 22.4, 29.9, 0.0
2016-04-13 05:20:38, 22.3, 29.8, 0.0
2016-04-13 05:25:38, 22.2, 29.7, 0.0
2016-04-13 05:30:38, 22.2, 29.7, 0.0
2016-04-13 05:35:38, 22.2, 29.6, 0.0
2016-04-13 05:40:38, 22.2, 29.6, 0.0
2016-04-13 05:45:38, 22.2, 29.5, 0.0
2016-04-13 05:50:38, 22.2, 29.3, 0.0
2016-04-13 05:55:38, 22.3, 29.3, 0.0
2016-04-13 06:00:38, 22.3, 29.2, 0.0
2016-04-13 06:05:38, 22.3, 29.1, 0.0
2016-04-13 06:10:38, 22.4, 28.8, 0.0
2016-04-13 06:15:38, 22.5, 28.6, 0.0
2016-04-13 06:20:38, 22.5, 28.4, 0.0
2016-04-13 06:25:38, 22.5, 28.2, 0.0
2016-04-13 06:30:38, 22.6, 28.2, 0.0
2016-04-13 06:35:38, 22.6, 28.1, 0.0
2016-04-13 06:40:38, 22.6, 28.0, 0.0
2016-04-13 06:45:38, 22.6, 28.0, 0.0
2016-04-13 06:50:38, 22.6, 28.0, 0.0
2016-04-13 06:55:38, 22.7, 27.9, 0.0
2016-04-13 07:00:38, 22.7, 27.8, 0.0
2016-04-13 07:05:38, 22.8, 27.6, 0.0
2016-04-13 07:10:38, 22.8, 27.4, 0.0
2016-04-13 07:15:38, 22.8, 27.4, 0.0
2016-04-13 07:20:38, 22.8, 27.4, 0.0
2016-04-13 07:25:38, 22.8, 27.3, 0.0
2016-04-13 07:30:38, 22.8, 27.3, 0.0
2016-04-13 07:35:38, 22.8, 27.3, 0.0
2016-04-13 07:40:38, 22.8, 27.3, 0.0
2016-04-13 07:45:38, 22.9, 27.2, 0.0
2016-04-13 07:50:38, 23.0, 27.0, 0.0
2016-04-13 07:55:38, 23.0, 27.0, 0.0
2016-04-13 08:00:38, 23.1, 26.9, 0.0
2016-04-13 08:05:38, 23.1, 26.8, 0.0
2016-04-13 08:10:38, 23.1, 26.8, 0.0
2016-04-13 08:15:38, 23.1, 26.7, 0.0
2016-04-13 08:20:38, 23.2, 26.7, 0.0
2016-04-13 08:25:38, 23.2, 26.6, 0.0
2016-04-13 08:30:38, 23.2, 26.6, 0.0
2016-04-13 08:35:38, 23.3, 26.7, 0.0
2016-04-13 08:40:38, 23.3, 28.0, 0.0
2016-04-13 08:45:38, 23.2, 26.7, 0.0
2016-04-13 08:50:38, 23.2, 26.7, 0.0
2016-04-13 08:55:38, 23.2, 26.6, 0.0
2016-04-13 09:00:38, 23.2, 26.4, 0.0
2016-04-13 09:05:38, 23.2, 26.4, 0.0
2016-04-13 09:10:38, 23.2, 26.1, 0.0
2016-04-13 09:15:38, 23.2, 25.9, 0.0
2016-04-13 09:20:38, 23.2, 25.9, 0.0
2016-04-13 09:25:38, 23.2, 25.7, 0.0
2016-04-13 09:30:38, 23.2, 25.7, 0.0
2016-04-13 09:35:38, 23.2, 25.9, 0.0
2016-04-13 09:40:38, 23.2, 25.5, 0.0
2016-04-13 09:45:38, 23.2, 25.5, 0.0
2016-04-13 09:50:38, 23.2, 25.5, 0.0
2016-04-13 09:55:38, 23.2, 25.6, 0.0
2016-04-13 10:00:38, 23.1, 25.4, 0.0
2016-04-13 10:05:38, 23.2, 25.5, 0.0
2016-04-13 10:10:38, 23.1, 25.4, 0.0
2016-04-13 10:15:38, 23.1, 25.5, 0.0
2016-04-13 10:20:38, 23.1, 25.5, 0.0
2016-04-13 10:25:38, 23.1, 25.2, 0.0
2016-04-13 10:30:38, 23.0, 25.1, 0.0
2016-04-13 10:35:39, 23.0, 25.4, 0.0
2016-04-13 10:40:39, 23.0, 25.2, 0.0
2016-04-13 10:45:40, 23.0, 25.4, 0.0
2016-04-13 10:50:40, 23.1, 25.3, 0.0
2016-04-13 10:55:40, 23.1, 25.0, 0.0
2016-04-13 11:00:40, 23.1, 25.2, 0.0
2016-04-13 11:05:40, 23.1, 25.1, 0.0
2016-04-13 11:10:40, 23.1, 25.0, 0.0
2016-04-13 11:15:40, 23.1, 24.9, 0.0
2016-04-13 11:20:40, 23.1, 24.9, 0.0
2016-04-13 11:25:40, 23.1, 24.5, 0.0
2016-04-13 11:30:40, 23.1, 24.6, 0.0
2016-04-13 11:35:40, 23.1, 24.5, 0.0
2016-04-13 11:40:40, 23.1, 24.4, 0.0
2016-04-13 11:45:40, 23.1, 24.4, 0.0
2016-04-13 11:50:40, 23.1, 24.2, 0.0
2016-04-13 11:55:40, 23.0, 24.2, 0.0
2016-04-13 12:00:40, 23.1, 24.1, 0.0
2016-04-13 12:05:40, 23.1, 24.3, 0.0
2016-04-13 12:10:40, 23.1, 24.2, 0.0
2016-04-13 12:15:40, 23.1, 24.1, 0.0
2016-04-13 12:20:40, 23.0, 23.8, 0.0
2016-04-13 12:25:40, 23.0, 23.8, 0.0
2016-04-13 12:30:40, 23.0, 23.8, 0.0
2016-04-13 12:35:40, 23.0, 23.7, 0.0
2016-04-13 12:40:40, 23.0, 23.4, 0.0
2016-04-13 12:45:40, 22.9, 23.4, 0.0
2016-04-13 12:50:40, 23.0, 23.5, 0.0
2016-04-13 12:55:40, 22.9, 23.3, 0.0
2016-04-13 13:00:40, 23.0, 23.1, 0.0
2016-04-13 13:05:40, 23.0, 23.2, 0.0
2016-04-13 13:10:40, 23.0, 23.1, 0.0
2016-04-13 13:15:40, 23.0, 22.9, 0.0
2016-04-13 13:20:40, 23.0, 23.0, 0.0
2016-04-13 13:25:40, 23.0, 22.7, 0.0
2016-04-13 13:30:40, 23.0, 23.0, 0.0
2016-04-13 13:35:40, 23.0, 22.8, 0.0
2016-04-13 13:40:40, 23.0, 22.8, 0.0
2016-04-13 13:45:40, 23.0, 23.0, 0.0
2016-04-13 13:50:40, 23.0, 23.4, 0.0
2016-04-13 13:55:40, 23.0, 23.6, 0.0
2016-04-13 14:00:40, 23.0, 23.7, 0.0
2016-04-13 14:05:40, 23.1, 23.9, 0.0
2016-04-13 14:10:40, 23.1, 24.1, 0.0
2016-04-13 14:15:40, 23.1, 24.1, 0.0
2016-04-13 14:20:40, 23.1, 24.3, 0.0
2016-04-13 14:25:40, 23.1, 24.3, 0.0
2016-04-13 14:30:40, 23.1, 24.3, 0.0
2016-04-13 14:35:40, 23.2, 24.5, 0.0
2016-04-13 14:40:40, 23.2, 24.5, 0.0
2016-04-13 14:45:40, 23.2, 24.4, 0.0
2016-04-13 14:50:40, 23.2, 24.6, 0.0
2016-04-13 14:55:40, 23.2, 24.7, 0.0
2016-04-13 15:00:40, 23.3, 24.6, 0.0
2016-04-13 15:05:40, 23.3, 24.9, 0.0
2016-04-13 15:10:40, 23.3, 24.8, 0.0
2016-04-13 15:15:40, 23.3, 24.6, 0.0
2016-04-13 15:20:40, 23.2, 24.9, 0.0
2016-04-13 15:25:40, 23.2, 24.9, 0.0
2016-04-13 15:30:40, 23.2, 24.9, 0.0
2016-04-13 15:35:40, 23.2, 24.8, 0.0
2016-04-13 15:40:40, 23.2, 24.9, 0.0
2016-04-13 15:45:40, 23.2, 24.9, 0.0
2016-04-13 15:50:40, 23.1, 24.8, 0.0
2016-04-13 15:55:40, 23.1, 24.8, 0.0
2016-04-13 16:00:40, 23.1, 24.7, 0.0
2016-04-13 16:05:40, 23.1, 24.9, 0.0
2016-04-13 16:10:40, 23.0, 24.8, 0.0
2016-04-13 16:15:40, 23.0, 24.8, 0.0
2016-04-13 16:20:40, 23.0, 25.0, 0.0
2016-04-13 16:25:40, 23.0, 25.0, 0.0
2016-04-13 16:30:40, 23.0, 25.0, 0.0
2016-04-13 16:35:40, 23.0, 25.1, 0.0
2016-04-13 16:40:40, 23.0, 25.0, 0.0
2016-04-13 16:45:40, 23.0, 25.0, 0.0
2016-04-13 16:50:40, 23.0, 25.5, 0.0
2016-04-13 16:55:40, 23.0, 25.0, 0.0
2016-04-13 17:00:40, 23.0, 25.0, 0.0
2016-04-13 17:05:40, 23.0, 24.8, 0.0
2016-04-13 17:10:40, 23.0, 24.9, 0.0
2016-04-13 17:15:40, 23.0, 25.0, 0.0
2016-04-13 17:20:40, 23.0, 25.2, 0.0
2016-04-13 17:25:40, 23.1, 25.3, 0.0
2016-04-13 17:30:40, 23.0, 25.4, 0.0
2016-04-13 17:35:40, 23.1, 25.5, 0.0
2016-04-13 17:40:40, 23.1, 25.3, 0.0
2016-04-13 17:45:40, 23.1, 25.6, 0.0
2016-04-13 17:50:40, 23.1, 25.7, 0.0
2016-04-13 17:55:40, 23.1, 25.5, 0.0
2016-04-13 18:00:40, 23.1, 25.4, 0.0
2016-04-13 18:05:40, 23.1, 25.3, 0.0
2016-04-13 18:10:40, 23.1, 25.2, 0.0
2016-04-13 18:15:40, 23.2, 25.2, 0.0
2016-04-13 18:20:40, 23.3, 25.2, 0.0
2016-04-13 18:25:40, 23.4, 25.2, 0.0
2016-04-13 18:30:40, 23.5, 25.5, 0.0
2016-04-13 18:35:40, 23.6, 25.3, 0.0
2016-04-13 18:40:40, 23.6, 25.3, 0.0
2016-04-13 18:45:40, 23.6, 25.2, 0.0
2016-04-13 18:50:40, 23.6, 25.2, 0.0
2016-04-13 18:55:40, 23.7, 25.2, 0.0
2016-04-13 19:00:40, 23.7, 25.3, 0.0
2016-04-13 19:05:40, 23.7, 25.2, 0.0
2016-04-13 19:10:40, 23.8, 25.2, 0.0
2016-04-13 19:15:40, 23.8, 25.2, 0.0
2016-04-13 19:20:40, 23.8, 25.2, 0.0
2016-04-13 19:25:40, 23.8, 25.2, 0.0
2016-04-13 19:30:40, 23.8, 25.2, 0.0
2016-04-13 19:35:40, 23.8, 25.2, 0.0
2016-04-13 19:40:40, 23.8, 25.2, 0.0
2016-04-13 19:45:40, 23.9, 25.2, 0.0
2016-04-13 19:50:40, 23.9, 25.2, 0.0
2016-04-13 19:55:40, 23.9, 25.2, 0.0
2016-04-13 20:00:40, 23.9, 25.2, 0.0
2016-04-13 20:05:40, 23.9, 25.2, 0.0
2016-04-13 20:10:40, 24.0, 25.2, 0.0
2016-04-13 20:15:40, 24.0, 25.2, 0.0
2016-04-13 20:20:40, 24.0, 25.3, 0.0
2016-04-13 20:25:41, 24.1, 25.2, 0.0
2016-04-13 20:30:41, 24.1, 25.2, 0.0
2016-04-13 20:35:42, 24.1, 25.3, 0.0
2016-04-13 20:40:42, 24.1, 25.3, 0.0
2016-04-13 20:45:42, 24.1, 25.3, 0.0
2016-04-13 20:50:42, 24.0, 25.3, 0.0
2016-04-13 20:55:42, 24.0, 25.3, 0.0
2016-04-13 21:00:42, 24.0, 25.3, 0.0
2016-04-13 21:05:42, 24.0, 25.3, 0.0
2016-04-13 21:10:42, 24.0, 25.3, 0.0
2016-04-13 21:15:42, 24.0, 25.4, 0.0
2016-04-13 21:20:42, 24.0, 25.3, 0.0
2016-04-13 21:25:42, 24.0, 25.3, 0.0
2016-04-13 21:30:42, 24.0, 25.3, 0.0
2016-04-13 21:35:42, 24.0, 25.3, 0.0
2016-04-13 21:40:42, 24.1, 25.3, 0.0
2016-04-13 21:45:42, 24.1, 25.3, 0.0
2016-04-13 21:50:42, 24.1, 25.3, 0.0
2016-04-13 21:55:42, 24.1, 25.3, 0.0
2016-04-13 22:00:42, 24.1, 25.3, 0.0
2016-04-13 22:05:42, 24.1, 25.4, 0.0
2016-04-13 22:10:42, 24.0, 25.4, 0.0
2016-04-13 22:15:42, 24.0, 25.4, 0.0
2016-04-13 22:20:42, 24.0, 25.4, 0.0
2016-04-13 22:25:42, 23.9, 25.4, 0.0
2016-04-13 22:30:42, 23.9, 25.5, 0.0
2016-04-13 22:35:42, 23.9, 25.5, 0.0
2016-04-13 22:40:42, 23.9, 25.5, 0.0
2016-04-13 22:45:42, 23.8, 25.6, 0.0
2016-04-13 22:50:42, 23.8, 25.6, 0.0
2016-04-13 22:55:42, 23.8, 25.6, 0.0
2016-04-13 23:00:42, 23.8, 25.6, 0.0
2016-04-13 23:05:42, 23.7, 25.7, 0.0
2016-04-13 23:10:42, 23.7, 25.7, 0.0
2016-04-13 23:15:42, 23.7, 25.7, 0.0
2016-04-13 23:20:42, 23.7, 25.7, 0.0
2016-04-13 23:25:42, 23.7, 25.7, 0.0
2016-04-13 23:30:42, 23.7, 25.7, 0.0
2016-04-13 23:35:42, 23.7, 25.7, 0.0
2016-04-13 23:40:42, 23.7, 25.7, 0.0
2016-04-13 23:45:42, 23.7, 25.7, 0.0
2016-04-13 23:50:42, 23.7, 25.7, 0.0
2016-04-13 23:55:42, 23.7, 25.7, 0.0
2016-04-14 00:00:42, 23.7, 25.7, 0.0
2016-04-14 00:05:42, 23.7, 25.7, 0.0
2016-04-14 00:10:42, 23.7, 25.7, 0.0
2016-04-14 00:15:42, 23.7, 25.7, 0.0
2016-04-14 00:20:42, 23.7, 25.7, 0.0
2016-04-14 00:25:42, 23.7, 25.7, 0.0
2016-04-14 00:30:42, 23.7, 25.7, 0.0
2016-04-14 00:35:42, 23.7, 25.7, 0.0
2016-04-14 00:40:42, 23.7, 25.7, 0.0
2016-04-14 00:45:42, 23.7, 25.7, 0.0
2016-04-14 00:50:42, 23.7, 25.7, 0.0
2016-04-14 00:55:42, 23.7, 25.7, 0.0
2016-04-14 01:00:42, 23.7, 25.7, 0.0
2016-04-14 01:05:42, 23.8, 25.7, 0.0
2016-04-14 01:10:42, 23.8, 25.7, 0.0
2016-04-14 01:15:42, 23.8, 25.7, 0.0
2016-04-14 01:20:42, 23.8, 25.7, 0.0
2016-04-14 01:25:42, 23.8, 25.7, 0.0
2016-04-14 01:30:42, 23.8, 25.7, 0.0
2016-04-14 01:35:42, 23.8, 25.7, 0.0
2016-04-14 01:40:42, 23.8, 25.7, 0.0
